rxn_id,C,D,CT,DT
R_DNAMTn,0.0,0.0,0.0,0.0
R_DNAMTSEn,0.0,0.0,0.0,0.0
R_DOGULND1,0.0,0.0,0.0,0.0
R_DOGULND2,0.0,0.0,0.0,0.0
R_DOGULNO1,0.0,0.0,0.0,0.0
R_DOGULNO2,0.0,0.0,0.0,0.0
R_DOLASNT_Ler,0.0,0.0,0.0,0.0
R_DOLDPP_Ler,0.0,0.0,0.0,0.0
R_DOLGPP_Ler,0.0,0.0,0.0,0.0
R_DOLK_L,0.0,0.0,0.0,0.0
R_DOLPGT1_Ler,0.0,0.0,0.0,0.0
R_DOLPGT2_Ler,0.0,0.0,0.0,0.0
R_DOLPGT3_Ler,0.0,0.0,0.0,0.0
R_DOLPH_Ler,0.0,0.0,0.0,0.0
R_DOLPMT_L,0.0,0.0,0.0,0.0
R_DOLPMT1_Ler,0.0,0.0,0.0,0.0
R_DOLPMT2_Ler,0.0,0.0,0.0,0.0
R_DOLPMT3_Ler,0.0,0.0,0.0,0.0
R_DOLPMT4_Ler,0.0,0.0,0.0,0.0
R_DOLPMT4_Uer,0.0,0.0,0.0,0.0
R_DOPABMO,0.0,0.0,0.0,0.0
R_DOPACHRMISO,0.0,0.0,0.0,2.1139631444622582
R_DOPAMT,0.0,0.0,0.0,0.0
R_DOPAQNISO1,0.0,0.0,0.0,0.0
R_DOPASULT,0.0,0.0,0.0,0.0
R_DORNOp,0.0,0.0,0.0,0.0
R_DPCOAK,0.0,0.0,0.0,0.0
R_DPGase,0.0,0.0,0.0,0.0
R_DPGM,0.0,0.0,0.0,0.0
R_DPHMBDCm,0.0,0.0,0.0,0.0
R_DPMVDx,0.0,0.0,0.0,0.0
R_DPPS,0.0,0.0,0.0,0.0
R_DPROOp,0.0,0.0,0.0,0.0
R_DRBK,0.0,0.0,0.0,0.0
R_DRPA,0.0,0.0,0.0,1.6204836206144462
R_DSAT,0.0,0.0,0.0,0.0
R_DTMPK,0.0,0.0,0.0,0.31848487920680579
R_DURAD,-11.3156,0.0,-11.295899999999515,-11.288099999999227
R_DURAD2,0.0,11.193099379140374,0.0,0.0
R_DURIK1,14.9247,15.1723,15.202300000000001,14.444476351976999
R_DURIK1m,0.0,0.0,0.0,0.0
R_DURIPP,0.0,0.0,0.0,1.6204836206144462
R_DUTPDPm,0.0,0.0,0.0,0.0
R_DUTPDPn,0.0,0.0,0.0,0.0
R_EBP1r,0.0,0.0,0.0,0.0
R_EBP2r,0.0,0.0,0.0,0.0
R_ECGISOr,0.0,0.0,0.0,0.0
R_ECOAH12m,0.0,0.0,0.0,0.0
R_ECOAH1m,0.0,0.0,0.0,0.0
R_ECOAH1x,0.0,0.0,0.0,0.0
R_ECOAH9m,0.0,0.0,0.0,0.0
R_EGMESTr,0.0,0.0,0.0,0.0
R_EHGLAT,0.0,0.0,0.0,0.0
R_EHGLAT2m,0.0,0.0,0.0,0.0
R_EHGLATm,0.0,0.0,0.0,0.0
R_EICOSTETCPT1,0.0,0.0,0.0,0.0
R_EICOSTETCPT2,0.0,0.0,0.0,0.0
R_ELAIDCPT1,0.0,0.0,0.0,0.0
R_ELAIDCPT2,0.0,0.0,0.0,0.0
R_ENGASE,0.0,0.0,0.0,0.0
R_ENGASE2,0.0,0.0,0.0,0.0
R_ENGASE2ly,0.0,0.0,0.0,0.0
R_ENGASE3ly,0.0,0.0,0.0,0.0
R_ENGASEly,0.0,0.0,0.0,0.0
R_ENMAN1g,0.0,0.0,0.0,0.0
R_ENMAN2g,0.0,0.0,0.0,0.0
R_ENMAN3g,0.0,0.0,0.0,0.0
R_ENMAN4g,0.0,0.0,0.0,0.0
R_ENMAN5g,0.0,0.0,0.0,0.0
R_ENMAN6g,0.0,0.0,0.0,0.0
R_ENO,1.0000000000000213,10.000000124025666,1.0000000001427995,7.3173999999986332
R_EPCTX,0.0,0.0,0.0,0.0
R_ESTSULT,0.0,0.0,0.0,0.0
R_ETF,0.0,0.0,0.0,0.0
R_ETFQO,0.0,0.0,0.0,0.0
R_ETHAK,0.0,0.0,0.0,0.0
R_ETHP,0.0,0.0,0.0,0.0
R_ETOHMO,0.0,0.0,0.0,0.0
R_F1PGT,0.0,0.0,0.0,0.0
R_F6Tg,0.0,0.0,0.0,0.0
R_FA120ACPH,0.0,0.0,0.0,0.0
R_FA140ACPH,0.0,0.0,0.0,0.0
R_FA141ACPH,0.0,0.0,0.0,0.0
R_FA160ACPH,0.0,0.0,0.0,0.0
R_FA161ACPH,0.0,0.0,0.0,0.0
R_FA180ACPH,0.0,0.0,0.0,0.0
R_FA181ACPH,0.0,0.0,0.0,0.0
R_FA1821ACPH,0.0,0.0,0.0,0.0
R_FA1822ACPH,0.0,0.0,0.0,0.0
R_FA182ACPH,0.0,0.0,0.0,0.0
R_FACOAL140i,0.0,0.0,0.0,0.0
R_FACOAL150,0.0,0.0,0.0,0.0
R_FACOAL160i,0.0,0.0,0.0,0.0
R_FACOAL161,0.0,0.0,0.0,0.0
R_FACOAL170,0.0,0.0,0.0,0.0
R_FACOAL180i,0.0,0.0,0.0,0.0
R_FACOAL1812,-13.480295439739429,-13.81899988212991,-12.822899999999091,-13.458599999999482
R_FACOAL1813,0.0,0.0,0.0,0.0
R_FACOAL181i,0.0,0.0,0.0,0.0
R_FACOAL1821,0.0,0.0,0.0,0.0
R_FACOAL1822,0.0,0.0,0.0,0.0
R_FACOAL1831,-13.138004560260633,-14.676691228478521,-10.041625066202087,-11.722349999999919
R_FACOAL1832,0.0,0.0,0.0,0.0
R_FACOAL184,0.0,0.0,0.0,0.0
R_FACOAL191,0.0,0.0,0.0,0.0
R_FACOAL200,0.0,0.0,0.0,0.0
R_FACOAL203,0.0,0.0,0.0,0.0
R_FACOAL204,0.0,0.0,0.0,0.0
R_FACOAL2042,0.0,0.0,0.0,0.0
R_FACOAL205,0.0,0.0,0.0,0.0
R_FACOAL206,0.0,0.0,0.0,0.0
R_FACOAL224,0.0,0.0,0.0,0.0
R_FACOAL2251,0.0,0.0,0.0,0.0
R_FACOAL2252,0.0,0.0,0.0,0.0
R_FACOAL226,0.0,0.0,0.0,0.0
R_FACOAL240,0.0,0.0,0.0,0.0
R_FACOAL241,0.0,0.0,0.0,0.0
R_FACOAL244_1,0.0,0.0,0.0,0.0
R_FACOAL245_1,0.0,0.0,0.0,0.0
R_FACOAL245_2,0.0,0.0,0.0,0.0
R_FACOAL246_1,0.0,0.0,0.0,0.0
R_FACOAL260,0.0,0.0,0.0,0.0
R_FACOAL40im,0.0,0.0,0.0,0.0
R_FACOAL80i,0.0,0.0,0.0,0.0
R_FADDP,0.0,0.0,0.0,0.0
R_FAEL183,0.0,0.0,0.0,0.0
R_FAEL184,0.0,0.0,0.0,0.0
R_FAEL204,0.0,0.0,0.0,0.0
R_FAEL205,0.0,0.0,0.0,0.0
R_FAH1,0.0,0.0,0.0,0.0
R_FAH2,0.0,0.0,0.0,0.0
R_FAH3,0.0,0.0,0.0,0.0
R_FALDH,-4.2288500000000004,4.3338003596200378,4.9795500000787065,-4.6420502020415526
R_FAOXC11,0.0,0.0,0.0,0.0
R_FAOXC180,0.0,0.0,0.0,0.0
R_FAOXC180x,0.0,0.0,0.0,0.0
R_FAOXC1811601m,0.0,0.0,0.0,0.0
R_FAOXC182806m,0.0,0.0,0.0,0.0
R_FAOXC183806m,0.0,0.0,0.0,0.0
R_FAOXC183806x,0.0,0.0,0.0,0.0
R_FAOXC200180m,0.0,0.0,0.0,0.0
R_FAOXC200180x,0.0,0.0,0.0,0.0
R_FAOXC2031836m,0.0,0.0,0.0,0.0
R_FAOXC2051843m,0.0,0.0,0.0,0.0
R_FAOXC2051843x,0.0,0.0,0.0,0.0
R_FAOXC2242046m,0.0,0.0,0.0,0.0
R_FAOXC2242046x,0.0,0.0,0.0,0.0
R_FAOXC2251836m,0.0,0.0,0.0,0.0
R_FAOXC2251836x,0.0,0.0,0.0,0.0
R_FAOXC2252053m,0.0,0.0,0.0,0.0
R_FAOXC2252053x,0.0,0.0,0.0,0.0
R_FAOXC226205m,0.0,0.0,0.0,0.0
R_FAOXC226205x,0.0,0.0,0.0,0.0
R_FAOXC2442246x,0.0,0.0,0.0,0.0
R_FAOXC2452253x,0.0,0.0,0.0,0.0
R_FAOXC2452256x,0.0,0.0,0.0,0.0
R_FAOXC246226x,0.0,0.0,0.0,0.0
R_FAOXC260240x,0.0,0.0,0.0,0.0
R_FAS100COA,0.0,0.0,0.0,0.0
R_FAS120COA,0.0,0.0,0.0,0.0
R_FAS140COA,0.0,0.0,0.0,0.0
R_FAS160COA,0.0,0.0,0.0,0.0
R_FAS180COA,0.0,0.0,0.0,0.0
R_FAS80COA_L,0.0,0.0,0.0,0.0
R_FBA,8.948799999999979,5.6619999301452797,9.1218500000072762,6.3870500000000003
R_FBA2,1.0,0.0,0.99999999999999978,0.99999999999999978
R_FBA4,0.0,0.0,0.0,0.0
R_FBA5,0.0,0.0,0.0,0.0
R_FBP,0.0,0.0,0.0,0.0
R_FBP26,0.0,0.0,0.0,0.0
R_FCLTm,0.0,0.0,0.0,0.0
R_FCOAH,0.0,0.0,0.0,0.0
R_FDH,0.0,0.0,0.0,0.0
R_FE3R2e,0.0,5.8966000000000038,0.0,6.1990000000000087
R_FK,0.0,0.0,0.0,0.0
R_FKYNH,0.0,0.0,0.0,0.0
R_FMNAT,0.0,0.0,0.0,0.0
R_FOLR2,4.1835000000000004,2.8030298381925327,0.0,0.0
R_FPGS,0.0,0.0,0.0,0.0
R_FPGS2,0.0,0.0,0.0,0.0
R_FPGS2m,0.0,0.0,0.0,0.0
R_FPGS3,0.0,0.0,0.0,0.0
R_FPGS3m,0.0,0.0,0.0,0.0
R_FPGS4,0.0,0.0,0.0,0.0
R_FPGS4m,0.0,0.0,0.0,0.0
R_FPGS5,0.0,0.0,0.0,0.0
R_FPGS5m,0.0,0.0,0.0,0.0
R_FPGS6,0.0,0.0,0.0,0.0
R_FPGS6m,0.0,0.0,0.0,0.0
R_FPGS7,0.0,0.0,0.0,0.0
R_FPGS7m,0.0,0.0,0.0,0.0
R_FPGS8,0.0,0.0,0.0,0.0
R_FPGS8m,0.0,0.0,0.0,0.0
R_FPGS9,0.0,0.0,0.0,0.0
R_FPGS9m,0.0,0.0,0.0,0.0
R_FPGSm,0.0,0.0,0.0,0.0
R_FRTT,0.0,0.0,0.0,0.0
R_FT,0.0,0.0,0.0,0.0
R_FTCD,0.0,0.0,0.0,0.0
R_FTHFCL,0.0,0.0,0.0,0.0
R_FTHFDH,0.0,0.0,0.0,0.0
R_FTHFL,0.0,0.0,0.0,0.0
R_FTHFLm,0.0,0.0,0.0,0.0
R_FUCASE2e,0.0,0.0,0.0,0.0
R_FUCASE2ly,0.0,0.0,0.0,0.0
R_FUCASEe,0.0,0.0,0.0,0.0
R_FUCASEly,0.0,0.0,0.0,0.0
R_FUM,-5.0411496742670954,-5.6970604684440591,-8.4506068488018418,-4.4885281613440782
R_FUMAC,0.0,0.0,0.0,0.0
R_FUMm,6.5525503257329047,5.7871395315559404,9.4799999998699445,7.0715718386559221
R_FUT11g,0.0,0.0,0.0,0.0
R_FUT12g,0.0,0.0,0.0,0.0
R_FUT14g,0.0,0.0,0.0,0.0
R_FUT15g,0.0,0.0,0.0,0.0
R_FUT16g,0.0,0.0,0.0,0.0
R_FUT17g,0.0,0.0,0.0,0.0
R_FUT18g,0.0,0.0,0.0,0.0
R_FUT31g,0.0,0.0,0.0,0.0
R_FUT32g,0.0,0.0,0.0,0.0
R_FUT33g,0.0,0.0,0.0,0.0
R_FUT34g,0.0,0.0,0.0,0.0
R_FUT35g,0.0,0.0,0.0,0.0
R_FUT910g,0.0,0.0,0.0,0.0
R_FUT911g,0.0,0.0,0.0,0.0
R_FUT91g,0.0,0.0,0.0,0.0
R_FUT92g,0.0,0.0,0.0,0.0
R_FUT93g,0.0,0.0,0.0,0.0
R_FUT94g,0.0,0.0,0.0,0.0
R_FUT95g,0.0,0.0,0.0,0.0
R_FUT96g,0.0,0.0,0.0,0.0
R_FUT97g,0.0,0.0,0.0,0.0
R_FUT98g,0.0,0.0,0.0,0.0
R_FUT99g,0.0,0.0,0.0,0.0
R_G12MT1_L,0.0,0.0,0.0,0.0
R_G12MT2_L,0.0,0.0,0.0,0.0
R_G13MT_L,0.0,0.0,0.0,0.0
R_G14T10g,0.0,0.0,0.0,0.0
R_G14T11g,0.0,0.0,0.0,0.0
R_G14T12g,0.0,0.0,0.0,0.0
R_G14T13g,0.0,0.0,0.0,0.0
R_G14T14g,0.0,0.0,0.0,0.0
R_G14T15g,0.0,0.0,0.0,0.0
R_G14T16g,0.0,0.0,0.0,0.0
R_G14T17g,0.0,0.0,0.0,0.0
R_G14T18g,0.0,0.0,0.0,0.0
R_G14T19g,0.0,0.0,0.0,0.0
R_G14T20g,0.0,0.0,0.0,0.0
R_G14T21g,0.0,0.0,0.0,0.0
R_G14T2g,0.0,0.0,0.0,0.0
R_G14T3g,0.0,0.0,0.0,0.0
R_G14T4g,0.0,0.0,0.0,0.0
R_G14T5g,0.0,0.0,0.0,0.0
R_G14T6g,0.0,0.0,0.0,0.0
R_G14T7g,0.0,0.0,0.0,0.0
R_G14T8g,0.0,0.0,0.0,0.0
R_G14T9g,0.0,0.0,0.0,0.0
R_G14Tg,0.0,0.0,0.0,0.0
R_G16MT_L,0.0,0.0,0.0,0.0
R_G1PTT,0.0,0.0,0.0,0.0
R_G3PD1,6.0217999999999998,2.2152000042757507,5.9974999999999996,5.6248499999999284
R_G5SADrm,6.0408499999999998,5.9631997861597563,6.0602499949395714,5.9824999949395714
R_G5SDym,0.0,0.0,0.0,0.0
R_G6PDA,0.0,0.0,0.0,0.0
R_G6PDH1rer,-6.4870999999999555,0.0,-7.1200999998144443,0.21713370115718433
R_G6PDH2r,0.0,0.0,0.0,0.0
R_G6PDH2rer,9.4870999999999999,29.999998717017366,10.120100000000001,17.775699919345385
R_G6PPer,0.0,0.0,0.0,0.0
R_GACMTRc,0.0,0.0,0.0,0.0
R_GAL3ST11,0.0,0.0,0.0,0.0
R_GAL3ST12,0.0,0.0,0.0,0.0
R_GALASE10ly,0.0,0.0,0.0,0.0
R_GALASE11ly,0.0,0.0,0.0,0.0
R_GALASE12ly,0.0,0.0,0.0,0.0
R_GALASE13ly,0.0,0.0,0.0,0.0
R_GALASE14ly,0.0,0.0,0.0,0.0
R_GALASE15ly,0.0,0.0,0.0,0.0
R_GALASE16ly,0.0,0.0,0.0,0.0
R_GALASE17ly,0.0,0.0,0.0,0.0
R_GALASE18ly,0.0,0.0,0.0,0.0
R_GALASE19ly,0.0,0.0,0.0,0.0
R_GALASE1ly,0.0,0.0,0.0,0.0
R_GALASE20ly,0.0,0.0,0.0,0.0
R_GALASE3ly,0.0,0.0,0.0,0.0
R_GALASE4ly,0.0,0.0,0.0,0.0
R_GALASE5ly,0.0,0.0,0.0,0.0
R_GALASE6ly,0.0,0.0,0.0,0.0
R_GALASE7ly,0.0,0.0,0.0,0.0
R_GALASE8ly,0.0,0.0,0.0,0.0
R_GALASE9ly,0.0,0.0,0.0,0.0
R_GALC,0.0,0.0,0.0,0.0
R_GALGT1,0.0,0.0,0.0,0.0
R_GALGT2,0.0,0.0,0.0,0.0
R_GALGT3,0.0,0.0,0.0,0.0
R_GALGT4,0.0,0.0,0.0,0.0
R_GALK,0.0,0.0,0.0,0.0
R_GALNACT1g,0.0,0.0,0.0,0.0
R_GALNACT2g,0.0,0.0,0.0,0.0
R_GALNACT3g,0.0,0.0,0.0,0.0
R_GALNACT4g,0.0,0.0,0.0,0.0
R_GALNACT5g,0.0,0.0,0.0,0.0
R_GALNTg,0.0,0.0,0.0,0.0
R_GALOR,0.0,0.0,0.0,0.0
R_GALT,5.2000999999999999,4.4729999906148565,5.2450999999999999,4.57965
R_GALT2g,0.0,0.0,0.0,0.0
R_GALTg,0.0,0.0,0.0,0.0
R_GALU,-5.2000999999999991,-4.4730000519192101,-5.245099999983629,-4.57965
R_GAMYe,0.0,0.0,0.0,0.0
R_GAO1,0.0,0.0,0.0,0.0
R_GAO1g,0.0,0.0,0.0,0.0
R_GAO2,0.0,0.0,0.0,0.0
R_GAO2g,0.0,0.0,0.0,0.0
R_GAPD,13.261500651465845,15.83150012402567,9.0572000001428066,14.821099999998641
R_GARFT,0.0,0.0,0.0,0.0
R_GASNASE2ly,0.0,0.0,0.0,0.0
R_GASNASE3ly,0.0,0.0,0.0,0.0
R_GASNASEly,0.0,0.0,0.0,0.0
R_GBA,0.0,0.0,0.0,0.0
R_GBAl,0.0,0.0,0.0,0.0
R_GBGT1,0.0,0.0,0.0,0.0
R_GCALDD,0.0,0.0,0.0,2.8264668373113091
R_GCALDDm,0.0,0.0,0.0,0.0
R_GCC2am,0.0,0.0,0.0,1.4132334186747553
R_GCC2bim,0.0,0.0,0.0,1.4132334186747553
R_GCC2cm,0.0,1.7686668806278408e-06,0.0,1.4132334186747393
R_GCCam,0.0,0.0,0.0,0.0
R_GCCbim,0.0,0.0,0.0,0.0
R_GCCcm,0.0,0.0,0.0,0.0
R_GCNTg,0.0,0.0,0.0,0.0
R_GF6PTA,0.0,0.0,0.0,0.0
R_GFUCS,0.0,1.0022262028506636e-06,0.0,0.0
R_GGH_10FTHF5GLUe,0.0,0.0,0.0,0.0
R_GGH_10FTHF5GLUl,0.0,0.0,0.0,0.0
R_GGH_10FTHF6GLUe,0.0,0.0,0.0,0.0
R_GGH_10FTHF6GLUl,0.0,0.0,0.0,0.0
R_GGH_10FTHF7GLUe,0.0,0.0,0.0,0.0
R_GGH_10FTHF7GLUl,0.0,0.0,0.0,0.0
R_GGH_5DHFe,0.0,0.0,0.0,0.0
R_GGH_5DHFl,0.0,0.0,0.0,0.0
R_GGH_5THFe,0.0,0.0,0.0,0.0
R_GGH_5THFl,0.0,0.0,0.0,0.0
R_GGH_6DHFe,0.0,0.0,0.0,0.0
R_GGH_6DHFl,0.0,0.0,0.0,0.0
R_GGH_6THFe,0.0,0.0,0.0,0.0
R_GGH_6THFl,0.0,0.0,0.0,0.0
R_GGH_7DHFe,0.0,0.0,0.0,0.0
R_GGH_7DHFl,0.0,0.0,0.0,0.0
R_GGH_7THFe,0.0,0.0,0.0,0.0
R_GGH_7THFl,0.0,0.0,0.0,0.0
R_GGNG,0.0,0.0,0.0,0.0
R_GGT_L,0.0,0.0,0.0,0.0
R_GGT5r,0.0,0.0,0.0,0.0
R_GGT6,0.0,0.0,0.0,0.0
R_GHMT2r,0.0,0.0,0.0,-1.4132332166918662
R_GHMT2rm,0.0,0.0,0.0,0.0
R_GHMT3,0.0,0.0,0.0,0.0
R_GHMT3m,0.0,0.0,0.0,0.0
R_GK1,0.0,0.0,0.0,0.0
R_GK1m,0.0,0.0,0.0,0.0
R_GLACO,0.0,0.0,0.0,0.0
R_GLACOm,0.0,0.0,0.0,0.0
R_GLAl,0.0,0.0,0.0,0.0
R_GLB1,0.0,0.0,0.0,0.0
R_GLBRAN,0.0,0.0,0.0,0.0
R_GLCAASE1ly,0.0,0.0,0.0,0.0
R_GLCAASE4ly,0.0,0.0,0.0,0.0
R_GLCAASE5ly,0.0,0.0,0.0,0.0
R_GLCAASE6ly,0.0,0.0,0.0,0.0
R_GLCAASE7ly,0.0,0.0,0.0,0.0
R_GLCAASE8ly,0.0,0.0,0.0,0.0
R_GLCAASE9ly,0.0,0.0,0.0,0.0
R_GLCAE1g,0.0,0.0,0.0,0.0
R_GLCAE2g,0.0,0.0,0.0,0.0
R_GLCAT2g,0.0,0.0,0.0,0.0
R_GLCAT3g,0.0,0.0,0.0,0.0
R_GLCAT4g,0.0,0.0,0.0,0.0
R_GLCAT5g,0.0,0.0,0.0,0.0
R_GLCAT6g,0.0,0.0,0.0,0.0
R_GLCAT7g,0.0,0.0,0.0,0.0
R_GLCAT8g,0.0,0.0,0.0,0.0
R_GLCAT9g,0.0,0.0,0.0,0.0
R_GLCATg,0.0,0.0,0.0,0.0
R_GLCNACASE1ly,0.0,0.0,0.0,0.0
R_GLCNACASE2ly,0.0,0.0,0.0,0.0
R_GLCNACASE3ly,0.0,0.0,0.0,0.0
R_GLCNACASE4ly,0.0,0.0,0.0,0.0
R_GLCNACASE5ly,0.0,0.0,0.0,0.0
R_GLCNACDASg,0.0,0.0,0.0,0.0
R_GLCNACPT_L,0.0,0.0,0.0,0.0
R_GLCNACT_L,0.0,0.0,0.0,0.0
R_GLCNACT1g,0.0,0.0,0.0,0.0
R_GLCNACT2g,0.0,0.0,0.0,0.0
R_GLCNACT3g,0.0,0.0,0.0,0.0
R_GLCNACT4g,0.0,0.0,0.0,0.0
R_GLCNACT5g,0.0,0.0,0.0,0.0
R_GLDBRAN,0.0,0.0,0.0,0.0
R_GLGNS1,0.0,0.0,0.0,0.0
R_GLNLASEer,0.0,0.0,0.0,0.0
R_GLNS,0.0,0.0,0.0,0.0
R_GLPASE1,0.0,0.0,0.0,0.0
R_GLPASE2,0.0,0.0,0.0,0.0
R_GLRASE,0.0,0.0,0.0,0.0
R_GLU5Km,0.0,0.0,0.0,0.0
R_GLUCYS,0.0,0.0,0.0,0.0
R_GLUDC,1.5114006514658098,0.090078918504977068,1.0293928985034124,2.5830432726891832
R_GLUDxm,6.2854999999999936,6.3699006781300227,-6.3452499949282029,-7.1393167093373773
R_GLUDym,-6.2855000000000061,-6.369899321869978,6.3452500050717973,5.726083290662622
R_GluForTx,0.0,0.0,0.0,0.0
R_GLUNm,0.0,0.0,0.0,0.0
R_GLUPRT,0.0,0.0,0.0,0.0
R_GLUTCOADHm,0.0,0.0,0.0,0.0
R_GLXO1,0.0,0.0,0.0,0.0
R_GLXO2p,0.0,0.0,0.0,0.0
R_GLYAMDTRc,0.0,0.0,0.0,0.0
R_GLYATm,0.0,0.0,0.0,0.0
R_GLYCK2,0.0,0.0,0.0,0.0
R_GLYCLTDy,0.0,7.1865996770907534,0.0,6.8089336206157922
R_GLYCLTDym,0.0,0.0,0.0,0.0
R_GLYCTO1p,0.0,7.1865996770907534,0.0,9.6354004579271013
R_GLYK,0.0,0.0,0.0,0.0
R_GLYKm,0.0,0.0,0.0,0.0
R_GLYOp,0.0,0.0,0.0,0.0
R_GLYOX,11.0016,11.005700000000006,11.120000000000006,11.072200000000008
R_GLYOXm,0.0,0.0,0.0,0.0
R_GMAND,0.0,1.0022262028506636e-06,0.0,0.0
R_GMPR,0.0,0.0,0.0,0.0
R_GMPS2,0.0,0.0,0.0,0.0
R_GNDer,3.0000000000000444,29.999998717017366,3.0000000001855565,17.992833620502569
R_GNMT,0.0,0.0,0.0,0.0
R_GPAM_hs,0.0,0.0,0.0,0.0
R_GPAMm_hs,0.0,0.0,0.0,0.0
R_GPDDA1,0.0,0.0,0.0,0.0
R_GPIAT,0.0,0.0,0.0,0.0
R_GPIDA2er,0.0,0.0,0.0,0.0
R_GPIDAer,0.0,0.0,0.0,0.0
R_GPIMTer_L,0.0,0.0,0.0,0.0
R_GRTT,0.0,0.0,0.0,0.0
R_GRTTx,0.0,0.0,0.0,0.0
R_GSNKm,0.0,0.0,0.0,0.0
R_GTHDH,0.0,0.00010915896117258384,0.0,0.0
R_GTHO,2.7257056174101706,0.0,0.0,7.1492000000000129
R_GTHOm,0.0,0.0,0.0,0.0
R_GTHP,0.0,0.0,0.0,0.0
R_GTHPe,0.0,0.0,0.0,0.0
R_GTHPm,0.0,0.0,0.0,0.0
R_GTHS,0.0,0.0,0.0,0.0
R_GTPCI,0.0,0.0,0.0,0.0
R_GTPCIn,0.0,0.0,0.0,0.0
R_GUACYC,0.0,0.0,0.0,0.0
R_GUAD,5.9863499999999998,5.9767491518284643,6.0932500000513903,5.211908189749745
R_GUAPRT,0.0,0.0,0.0,0.0
R_GULN3D,0.0,0.0,0.0,0.0
R_GULNDer,11.817600000000001,50.762797433767332,12.192000000020968,12.151900000000049
R_GUR1PP,0.0,0.0,0.0,0.0
R_H2CO3D,-31.780499999999986,-21.188147442095357,-32.439050350398496,48.024411965518631
R_H2CO3Dm,0.0,0.0,0.0,0.0
R_H2ETer,0.0,0.0,0.0,0.0
R_H2MTer_L,0.0,0.0,0.0,0.0
R_H2O2syn,0.0,4.5376000000000047,0.0,4.3993000000000047
R_H3ETer,0.0,0.0,0.0,0.0
R_H3MTer_L,0.0,0.0,0.0,0.0
R_H4ET3er,0.0,0.0,0.0,0.0
R_H4ETer,0.0,0.0,0.0,0.0
R_H5MTer_L,0.0,0.0,0.0,0.0
R_H6_ET2er,0.0,0.0,0.0,0.0
R_H6ET3er,0.0,0.0,0.0,0.0
R_H6_ETer,0.0,0.0,0.0,0.0
R_H6MTer_L,0.0,0.0,0.0,0.0
R_H7ET2er,0.0,0.0,0.0,0.0
R_H7_ETer,0.0,0.0,0.0,0.0
R_H7MTer_L,0.0,0.0,0.0,0.0
R_H7_TAer,0.0,0.0,0.0,0.0
R_H8MTer_L,0.0,0.0,0.0,0.0
R_H8MTer_U,0.0,0.0,0.0,0.0
R_H8TAer,0.0,0.0,0.0,0.0
R_HACD1m,0.0,0.0,0.0,0.0
R_HACD1x,0.0,0.0,0.0,0.0
R_HACD9m,0.0,0.0,0.0,0.0
R_HBZOPT10m,0.0,0.0,0.0,0.0
R_HEX1,0.0,0.0,0.0,0.0
R_HEX10,0.0,0.0,0.0,0.0
R_HEX4,0.0,0.0,0.0,0.0
R_HEX7,0.0,0.0,0.0,0.0
R_HEXCCPT1,0.0,0.0,0.0,0.0
R_HEXCCPT2,0.0,0.0,0.0,0.0
R_HGNTOR,0.0,0.0,0.0,0.0
R_HIBDm,0.0,0.0,0.0,0.0
R_HISD,0.0,0.0,0.0,0.0
R_HISDC,0.0,0.0,0.0,0.0
R_HISTASE,0.0,0.0,0.0,0.0
R_HKYNH,0.0,0.0,0.0,0.0
R_HMBS,0.0,0.0,0.0,0.0
R_HMGCOARr,0.0,0.0,0.0,0.0
R_HMGCOASi,0.0,0.0,0.0,0.0
R_HMGCOASim,0.37785016286645079,0.43740201335877149,0.97960005052458232,2.405552302229518
R_HMGLm,0.0,0.0,0.0,0.0
R_HMGLx,0.37785016286645079,0.43740157607240532,0.97960005052094434,2.40555230222588
R_HOXG,0.0,0.0,0.0,0.0
R_HPCLx,0.0,0.0,0.0,0.0
R_HPDCACRNCPT1,0.0,0.0,0.0,0.0
R_HPDCACRNCPT2,0.0,0.0,0.0,0.0
R_HPYRDC,0.0,0.0,0.0,2.8264668373113091
R_HPYRDCm,0.0,0.0,0.0,0.0
R_HPYRR2x,0.0,0.0,0.0,0.0
R_HPYRRy,12.261500651465823,5.8315003229092479,8.0572000000191064,6.0904663793842078
R_HS1ly,0.0,0.0,0.0,0.0
R_HS2ly,0.0,0.0,0.0,0.0
R_HS3ly,0.0,0.0,0.0,0.0
R_HS4ly,0.0,0.0,0.0,0.0
R_HSD11B1r,7.4607000000000001,7.8776000000000064,6.9248000000000074,7.2387000000000068
R_HSD11B2r,-7.4607000000000001,-7.8776000000000064,-6.9248000000000074,-7.2387000000000068
R_HSD17B1,-9.0332000000000008,-9.2372000000000085,-9.4212000000000096,-9.4209000000000085
R_HSD17B2r,0.0,0.0,0.0,0.0
R_HSD17B42x,0.0,0.0,0.0,0.0
R_HSD17B4x,0.0,0.0,0.0,0.0
R_HSD17B7r,8.8061000000000007,9.1635000000000009,8.5263000002546594,9.2269000000000005
R_HSD17B8r,0.22710000000000008,0.073700000000007648,0.89489999974535017,0.19400000000000794
R_HSD17B9r,0.0,0.0,0.0,0.0
R_HSD3A1r,-4.6498499999999998,2.9097992055187376,-4.5327000001273294,-4.6904000000000003
R_HSD3A2r,4.6498499999999998,-2.9097992055187376,4.5326999998726709,4.6904000000000003
R_HSD3B11,0.0,0.0,0.0,0.0
R_HSD3B11r,0.0,0.0,0.0,0.0
